id;usuario_id;nome;endereco;cidade;estado;telefone;whatsapp;foto_principal;fotos_adicionais;videos;site;nicho;horario;descricao;plano;status;destaque_banner;destaque_rotacao;data_cadastro;updated_at;redes_sociais;slug;link_type;schema_type;meta_description;data_expiracao_destaque;bairros;cep;imported_at;imported_by;faq;tenant_id
"9e2beff3-f9d8-4c74-8b47-616a61cf0e62";"f1f9ce1f-abbe-46a6-9ffe-796da563df7d";"Espaço de Vida Saudável Cintia Costa – Shakes, Chás, Hype Drink e Slin Day em Santa Quitéria | EVS";"Av. Presidente Arthur da Silva Bernardes, 340 - Sala 10 - Santa Quiteria";"Curitiba";"PR";"(41) 99616-6838";"(41) 99616-6838";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/f1f9ce1f-abbe-46a6-9ffe-796da563df7d/1774366431192.jpg";"";"";"";"Restaurante";"{""segunda"":{""ativo"":true,""abertura"":""10:00"",""fechamento"":""15:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""10:00"",""fechamento"":""15:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""10:00"",""fechamento"":""15:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""10:00"",""fechamento"":""15:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""10:00"",""fechamento"":""15:00"",""is24h"":false},""sabado"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"";"free";"aprovado";"false";"true";"2026-03-24T15:33:53.349148+00:00";"2026-05-20T00:16:57.918508+00:00";"";"espaco-de-vida-saudavel-cintia-costa-shakes-chas-hype-drink-e-slin-day-em-santa-quiteria-evs";"nofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"4b908b72-a6e0-43e9-9d76-37523bad2a25";"46e8e558-5b78-4d29-8da1-042bdbc87342";"Almeida Entregas - Petrópolis";"Rua José Teixeira Nunes - Vila Rica, Petrópolis";"Petrópolis";"RJ";"(24) 98862-5490";"(24) 98862-5490";"";"";"";"";"Motoboy / Entregas";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""14:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"";"free";"aprovado";"false";"false";"2026-06-02T01:23:23.958761+00:00";"2026-06-02T01:23:23.958761+00:00";"";"almeida-entregas-petropolis";"nofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"41ecbdee-cbb6-4bff-a5e8-da3b3063b207";"46e8e558-5b78-4d29-8da1-042bdbc87342";"Conexo | Segurança e Medicina do Trabalho - Vila Velha";" Av. Rui Braga Ribeiro, 1575 - Apto 1404 Sl 01 ";"Vila Velha";"ES";" (27) 99934-5039";" (27) 99934-5039";"";"";"";"";"Outros";"{""segunda"":{""ativo"":true,""abertura"":""07:00"",""fechamento"":""17:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""07:00"",""fechamento"":""17:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""07:00"",""fechamento"":""17:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""07:00"",""fechamento"":""17:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""07:00"",""fechamento"":""17:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""17:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"";"free";"aprovado";"false";"false";"2026-06-02T01:28:54.284989+00:00";"2026-06-02T01:28:54.284989+00:00";"";"conexo-seguranca-e-medicina-do-trabalho-vila-velha";"nofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"a11b0dd4-f58e-438c-8ffb-05c95d798d8c";"";"Ousia Estética Corporal & Massoterapia";"R. Anísio Paiva, 10 - apto 101 - Nova Pouso Alegre";"Pouso Alegre";"MG";"(35) 99989-9632";"(35) 99989-9632";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771609757814-m45uc.jpg";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771609758869-5pzv9h.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771609758869-x7dyot.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771609758869-slqa5.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771609758869-e4gqq.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771609758870-ab18mi.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771609758870-3jmqcm.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771609758870-rw1w3l.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771609758870-07v0d7.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771609758870-zkclxh.jpg";"";"https://ousiaestetica.linknabiovip.com.br/";"Beleza e Estética";"{""segunda"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""20:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""20:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""20:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""20:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""20:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""14:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"Ousia Estética: Especialista em Massagem e Drenagem em Pouso Alegre. 🌿  Procurando a melhor massagem em Pouso Alegre? Na Ousia Estética Corporal & Massoterapia, unimos protocolos exclusivos e atendimento humanizado para aliviar dores, reduzir medidas e renovar sua energia. Localizada no bairro Nova Pouso Alegre, somos referência em bem-estar e resultados reais.  Nossos Principais Protocolos: • Massoterapia: Massagem Relaxante, Terapêutica, Pedras Quentes e a exclusiva técnica com Pentes & Tecidos. • Drenagem Linfática em Pouso Alegre: Especialistas em Gestantes, Pós-operatório e Redutora. • Estética & Spa: Massagem Modeladora, Aromaterapia e Spa dos Pés.  Oferecemos a Massagem Express para quem tem rotina corrida mas não abre mão do cuidado.  📍 Endereço: R. Anísio Paiva, 10 - Nova Pouso Alegre. ✨ Cuide de você com quem entende de verdade.  Agende seu momento agora pelo WhatsApp! 👇";"premium";"aprovado";"true";"true";"2026-02-20T17:49:28.081867+00:00";"2026-05-20T00:16:57.918508+00:00";"";"ousia-estetica-corporal-massoterapia";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"4e92367a-1613-423f-a8e1-12e006cdbb21";"4d392eed-a1a9-457f-a709-bb1c8fc255ba";"Alkazar Disk Pizza";"Av. Panamá 91";"paiçandu";"PR";"(44) 99824-1976";"(44) 99824-1976";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777465091967.jfif";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777465092509.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777465092509.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777465092509.jpeg";"";"";"Pizzaria";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""terca"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""domingo"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false}}";"A Alkazar Disk Pizza, localizada em Paiçandu – PR, é uma pizzaria especializada em delivery que se destaca pela qualidade dos ingredientes, variedade de sabores e rapidez na entrega. Situada na Av. Panamá, 91 – Jardim América, a empresa atende diariamente clientes de Paiçandu e região, sendo uma das principais opções para quem busca pizza saborosa, bem recheada e com excelente custo-benefício.  Reconhecida pelo seu atendimento ágil e pizzas preparadas com massa artesanal e molho especial, a Alkazar Disk Pizza oferece um cardápio completo com sabores tradicionais, especiais e doces. Entre as opções mais procuradas estão pizza de calabresa acebolada, frango com cheddar, X-Tudo, moda da casa, portuguesa, strogonoff e pizzas doces como prestígio e chocolate. Além disso, o cliente pode montar pizzas meio a meio, combinando diferentes sabores em uma única escolha.  Para quem pesquisa por pizza em Paiçandu, pizza delivery em Paiçandu, pizzaria perto de mim, delivery de pizza rápido ou até mesmo “onde pedir pizza em Paiçandu”, a Alkazar Disk Pizza aparece como uma das melhores alternativas, oferecendo praticidade e qualidade em cada pedido.  A empresa trabalha com atendimento direto via WhatsApp, facilitando o contato e agilizando o processo de compra, garantindo uma experiência simples e eficiente para o cliente. A entrega rápida é um dos grandes diferenciais da pizzaria, atendendo bairros de Paiçandu com agilidade e mantendo o padrão de qualidade dos produtos.  Além disso, a presença digital da Alkazar Disk Pizza vem sendo fortalecida por meio de estratégias de SEO local, com atualizações frequentes de produtos, fotos e avaliações no Google, o que aumenta sua relevância nas buscas e melhora sua posição nos resultados quando consumidores procuram por pizzarias na cidade.  Se você está em Paiçandu ou região e procura uma pizzaria confiável, com pizzas bem recheadas, ingredientes selecionados e entrega rápida, a Alkazar Disk Pizza é uma excelente escolha para o seu pedido.";"premium";"aprovado";"false";"true";"2026-04-29T12:18:14.857804+00:00";"2026-05-20T00:16:57.918508+00:00";"";"alkazar-disk-pizza";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"b570b77c-26d0-41ea-abf3-7fadf804ec2a";"";"Restaurante da Déia ";"Av. Pref. Olavo Gomes de Oliveira, 2685 - São Carlos";"Pouso Alegre";"MG";"35998412319";"35998412319";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1774957591417-03wi39.png";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1774957592389-yg93uc.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1774957592389-ylz0i.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1774957592389-iwaro.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1774957592390-injt1.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1774957592390-h0xriq.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1774957592390-axmmvo.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1774957592390-p8tbm.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1774957592390-tz6chj.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1774957592390-a1nvmg.jpg";"";"";"Restaurante";"{""segunda"":{""ativo"":true,""abertura"":""10:45"",""fechamento"":""14:45"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""10:45"",""fechamento"":""14:45"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""10:45"",""fechamento"":""14:45"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""10:45"",""fechamento"":""14:45"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""10:45"",""fechamento"":""14:45"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""10:45"",""fechamento"":""14:45"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"Procura por comida caseira e saudável em Pouso Alegre? O Restaurante da Deia é sua referência em marmitex, self service e prato feito no bairro São Carlos. Localizado estrategicamente na Av. Pref. Olavo Gomes de Oliveira, 2685, oferecemos um cardápio variado que une o sabor da comida feita na hora com a praticidade que o seu dia a dia exige.  Somos especialistas em Marmitas Fit, preparadas com ingredientes selecionados para quem busca manter a dieta sem abrir mão do prazer de comer bem. Seja para almoçar em nosso espaço aconchegante ou para receber sua marmita quentinha em casa ou no trabalho, o Restaurante da Deia garante qualidade e entrega rápida na região. Experimente o melhor tempero da Olavo Gomes. Qualidade, saúde e tradição em cada prato!";"premium";"aprovado";"false";"true";"2026-03-31T11:46:57.221262+00:00";"2026-05-20T00:16:57.918508+00:00";"[object Object],[object Object]";"restaurante-da-deia";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"95e36cf0-9704-4976-84f5-3840ee4bfab0";"";"Flor Estética Dai";" Av. Ten. PM Fortunato pichirilli, 25 - Parque Gramado II";"Araraquara";"SP";"(16) 99775-0818";"(16) 99775-0818";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1768824456181-jwtvg.jpg";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1768824457417-36vlv8.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1768824457417-zu6yhe.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1768824457417-scjxns.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1768824457417-o62cqn.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1768824457417-q6unt.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1768824457418-b2a7cn.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1768824457418-91iqz.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1768824457418-ik1iryo.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1768824457418-ua697n.jpg";"";"https://floresteticadai.linknabiovip.com.br/";"Beleza e Estética";"{""segunda"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""19:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""19:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""19:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""19:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""19:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"A Flor Estética Dai é referência em beleza e bem-estar no Parque Gramado II, em Araraquara. Nossa clínica é especializada em realçar sua autoestima com procedimentos avançados como Limpeza de Pele Profunda, Tratamentos Faciais personalizados, Designer de Sobrancelhas e Micropigmentação (Maquiagem Definitiva). Somos destaque na remoção segura de verrugas e pintas com a tecnologia de Jato de Plasma, além de oferecer Depilação e Maquiagem profissional para eventos. Com foco em higiene rigorosa e atendimento humanizado, garantimos resultados que transformam. Temos fácil estacionamento no local para sua comodidade. Agende sua avaliação pelo WhatsApp e descubra o cuidado que sua pele merece!";"premium";"aprovado";"true";"true";"2026-01-19T12:07:42.615559+00:00";"2026-05-20T00:16:57.918508+00:00";"";"flor-estetica-dai";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"30cfadbb-e758-4e8a-ab86-d4e2b432e554";"";"Ateliê Mãe e Filha – Bordados e Artesanato";"R. Doná Maria Raposeiro Azenha, 229 - Vila Azenha";"Nova Odessa";"SP";"(19) 99246-5908";"(19) 99246-5908";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847296010-l2fkgk.png";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847297129-w863b9.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847297129-uziccl.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847297129-k0ptjp.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847297129-xspf6o.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847297129-ljv363.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847297129-63pylf.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847297129-pjb6z5.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847297129-qgbsk6.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1771847297130-u0h83a.jpeg";"";"http://ateliemaeefilha.linknabiovip.com.br/";"Ateliê";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"No Ateliê Mãe e Filha – Bordados e Artesanato 🧵, transformamos afeto em peças exclusivas para você e sua família. Localizados em Nova Odessa, somos a escolha óbvia para quem busca autoridade em bordados personalizados de alta precisão, enxovais delicados e presentes artesanais únicos. ✨  Nossa missão é entregar soluções personalizadas: desde o enxoval completo do bebê até a personalização de uniformes e itens corporativos. Se você procura durabilidade, acabamento impecável e o toque artístico que só o artesanato feito com carinho proporciona, sua busca termina aqui em Nova Odessa. 📍  Estamos prontos para transformar sua ideia em um bordado inesquecível. Atendimento ágil e focado na sua necessidade.  📲 Fale conosco direto no WhatsApp";"premium";"aprovado";"true";"true";"2026-02-23T11:48:28.00652+00:00";"2026-05-20T00:16:57.918508+00:00";"";"atelie-mae-e-filha-bordados-e-artesanato";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"c9d252f3-5666-4c21-8609-31fa2446f036";"";"ANA SHOES PVA";"Rua Itapiruba, 190 - Bairro Atlântico Sul";"Primavera do Leste";"MT";"(65) 99945- 0012";"(65) 99945- 0012";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1774949929022-vtuxix.png";"";"";"";"Varejo";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""12:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"A Ana Shoes PVA é a sua melhor escolha em calçados em Primavera do Leste. Localizada no Bairro Atlântico Sul, oferecemos uma linha completa de tênis casuais para o dia a dia, tênis esportivos para alta performance e modelos exclusivos nos segmentos feminino, masculino e infantil.  Priorizamos o seu conforto e estilo, contando com um atendimento personalizado para ajudar você a encontrar o par ideal. Se você busca qualidade e durabilidade em tênis em PVA, venha nos visitar na Rua Itapiruba, 190. Ana Shoes: onde o estilo encontra o conforto";"premium";"aprovado";"false";"true";"2026-03-31T09:39:13.487102+00:00";"2026-05-20T00:16:57.918508+00:00";"[object Object]";"ana-shoes-pva";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"61991ab2-3e60-4f2f-a0e9-d31e6424d424";"f1f9ce1f-abbe-46a6-9ffe-796da563df7d";"Farmácia Brasil Poupa Lar - São José dos Pinhais";"Av. Rui Barbosa, 6043 - LOJA 1 - Aviação";"São José dos Pinhais";"PR";" (41) 3556-6473";" (41) 3556-6473";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/f1f9ce1f-abbe-46a6-9ffe-796da563df7d/1773150458947.jpg";"";"";"";"Farmácia";"{""segunda"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""21:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""21:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""21:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""21:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""21:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""21:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"";"free";"aprovado";"false";"true";"2026-03-10T13:47:41.621633+00:00";"2026-05-20T00:16:57.918508+00:00";"";"farmacia-brasil-poupa-lar-sao-jose-dos-pinhais";"nofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"38595848-54c2-4484-ab9f-6cd90032c97f";"4d392eed-a1a9-457f-a709-bb1c8fc255ba";"Marquesone Tintas";"R. Santo Antônio, 216 - Catedral";"paiçandu";"PR";" (44) 99101-8630";" (44) 99101-8630";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777463387012.jpeg";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777463388734.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777463388735.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777463388735.jpeg";"";"";"Materiais de Construção";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""13:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"Se você está procurando tintas em Paiçandu, loja de tintas perto de você ou materiais de pintura com qualidade profissional, a Marquesone Tintas é uma das melhores opções da cidade.  Localizada em Paiçandu, a loja oferece uma linha completa com as principais marcas do mercado, como Suvinil e Dafa, atendendo desde pequenas reformas até grandes obras. Aqui você encontra tinta acrílica, tinta fosca, esmalte para madeira e metal, massa corrida, resina acrílica, impermeabilizantes e todos os acessórios necessários para pintura.  A Marquesone Tintas se destaca pelo atendimento especializado, ajudando clientes a escolher a melhor tinta para parede interna, externa, fachadas, muros e telhados, sempre considerando durabilidade, rendimento e acabamento.  Se você busca: ✔️ tinta para parede em Paiçandu ✔️ loja de tintas em Paiçandu ✔️ tinta Suvinil preço ✔️ material para pintura ✔️ tinta para reforma ou construção  A Marquesone Tintas é uma das empresas mais completas da região e pronta para te atender.";"premium";"aprovado";"false";"true";"2026-04-29T11:49:50.49837+00:00";"2026-05-22T13:27:08.170679+00:00";"";"marquesone-tintas";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"d81870bf-c92d-4974-8760-1270a9a7f768";"4d392eed-a1a9-457f-a709-bb1c8fc255ba";"Credcasa";"Av. Pres. Tancredo Neves, 5133";"vilhena";"RO";"(69) 98471-6407";"(69) 98471-6407";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777467694175.png";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777467695035.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777467695035.jpg";"";"";"Imobiliário";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""13:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"A CredCasa é referência em financiamento imobiliário em Vilhena/RO, atuando como correspondente CAIXA Aqui e oferecendo soluções completas em crédito habitacional, consórcio, empréstimo consignado, abertura de contas e seguros. Atendemos clientes de Vilhena e região com análise de crédito rápida, simulações personalizadas e acompanhamento em todas as etapas da aprovação junto à Caixa Econômica Federal. Se você busca comprar casa, apartamento, terreno ou investir em imóveis em Vilhena, conte com a CredCasa para um atendimento ágil, seguro e especializado. Sua conquista começa aqui.";"premium";"aprovado";"false";"true";"2026-04-29T13:01:35.510946+00:00";"2026-05-20T00:16:57.918508+00:00";"[object Object]";"credcasa";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
